"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
75,6,0,0,1,1,0,0,0,1,1,8,12,14,2,2,5,1,3,19,4,4,1,6,3,2,4,2,2,2,1,4,4,16,5,2,2,9,1,1,7,7,3,1,2,4,1,1,1,6,1,1,2,3,9,1,17,1,12,3,1,2,3,1,1,13,5,3,3,1,4,15,3,1,2,1,2,11,9,1,4,12,2,1,1,17,2,9,6,20,22,3,1,3,4,2,11,8,1,1,1,5,3,16,19,15,32,3,5,2
78,1,0,0,1,1,0,0,0,1,5,8,2,2,2,1,8,5,3,8,6,1,1,1,2,3,1,5,2,1,1,1,1,4,13,1,6,1,3,1,2,1,1,5,2,1,1,2,4,14,1,1,2,6,14,2,2,2,12,1,16,1,7,18,2,2,2,23,3,11,1,10,27,7,1,9,1,9,4,11,19,5,5,1,23,12,2,5,3,2,1,17,2,7,6,15,13,8,4,8,2,2,2,8,1,1,1,20,4,1
82,2,0,0,1,1,0,0,0,1,20,3,5,3,17,1,25,18,1,3,2,11,2,26,1,1,1,7,2,1,1,18,6,2,2,1,1,1,5,1,6,18,3,1,1,6,12,4,1,13,1,1,5,1,1,2,1,1,15,1,3,1,3,20,3,10,2,1,10,13,7,1,1,1,1,2,7,9,2,1,10,5,2,2,1,6,23,1,2,1,1,1,1,1,1,2,1,14,5,1,1,16,15,2,8,10,1,3,1,6
84,1,0,0,1,1,0,0,0,1,11,1,1,2,1,3,7,1,6,1,14,4,30,2,1,8,1,4,7,1,9,1,4,1,22,4,1,3,14,3,9,2,11,10,4,30,8,4,29,2,3,2,2,1,1,19,1,20,1,1,1,6,1,5,2,12,4,2,2,7,6,9,4,15,1,1,3,3,4,1,11,18,2,2,1,1,5,1,1,1,1,1,6,4,14,8,1,5,1,7,1,13,4,1,17,1,15,1,1,22
89,6,0,0,1,1,0,0,0,1,6,2,4,2,1,10,3,1,3,1,1,3,1,1,2,6,5,1,10,1,2,5,1,2,1,12,17,19,2,27,1,5,24,1,1,5,3,4,4,11,5,4,1,1,7,1,1,2,1,1,2,2,1,1,8,8,4,10,7,1,8,1,20,2,8,3,1,1,3,1,1,7,1,3,5,10,1,6,1,5,1,1,1,10,16,2,3,5,24,1,1,8,1,11,1,6,3,3,1,7
91,6,0,0,1,1,1,0,0,1,1,2,13,1,4,1,1,3,3,14,5,1,11,14,1,2,2,8,1,10,2,2,2,7,2,3,8,13,1,1,1,7,7,2,1,1,1,1,2,7,4,1,1,1,10,4,5,2,1,5,7,2,1,1,2,1,8,1,1,1,21,3,2,5,7,3,1,1,9,1,1,24,2,13,1,2,8,4,2,1,3,1,1,5,5,1,1,16,26,5,2,20,5,1,7,14,2,1,3,1
95,6,0,0,1,1,0,0,0,1,2,2,1,3,6,5,1,1,3,7,10,8,1,23,17,1,8,4,5,1,1,26,1,3,3,9,5,3,18,8,4,4,7,2,1,8,6,3,4,5,1,1,2,14,11,5,2,1,3,1,2,4,1,3,1,9,2,2,9,14,18,10,4,2,15,3,1,1,2,6,13,10,10,4,8,2,2,2,25,17,5,4,1,3,10,2,7,3,21,3,1,1,1,11,1,23,10,2,1,1
106,6,0,0,1,1,0,0,0,1,11,1,18,13,18,10,2,13,2,15,5,8,2,1,4,12,25,3,1,6,12,5,4,5,1,1,16,9,6,6,2,3,16,8,1,1,2,1,2,1,3,1,18,1,1,2,1,28,2,1,4,1,2,3,15,3,31,1,1,1,1,11,1,29,14,1,1,3,1,6,2,3,11,1,2,4,3,25,6,1,2,1,1,10,1,7,1,7,4,5,1,1,13,6,3,9,6,6,1,1
109,6,0,0,1,1,0,0,0,1,2,2,3,16,18,1,1,1,8,7,2,8,7,1,1,9,2,1,12,7,5,1,1,1,1,11,4,10,26,2,1,1,2,2,12,1,4,7,2,4,7,3,5,2,8,20,4,2,6,6,5,2,3,2,6,1,3,2,26,3,1,7,5,4,9,3,1,7,1,1,1,4,2,1,1,16,4,1,3,1,17,1,1,7,4,11,1,4,1,2,9,2,1,10,1,3,2,8,3,6
114,6,0,0,1,1,1,0,0,1,1,1,1,1,3,2,7,2,1,1,3,3,8,7,3,3,1,10,3,1,15,6,1,6,1,2,3,12,1,15,3,1,2,5,2,10,16,5,3,1,1,3,24,4,3,2,1,5,26,7,1,1,1,1,1,3,9,9,1,1,5,13,1,5,7,7,7,8,1,1,1,1,1,1,2,2,7,8,1,2,1,5,3,8,4,2,5,1,6,19,1,6,1,12,3,3,6,1,2,6
115,6,0,0,1,1,1,0,0,1,7,3,3,22,6,1,1,3,1,2,15,1,1,1,1,9,23,2,3,14,8,2,1,1,2,1,2,2,2,2,2,3,2,13,13,3,14,5,15,1,2,6,9,9,27,1,9,1,1,19,24,3,1,8,1,1,10,1,1,1,1,8,3,1,7,1,15,3,1,2,8,3,2,6,1,1,7,8,5,2,1,2,4,7,1,1,9,1,3,1,2,7,12,1,10,2,2,3,3,1
116,6,0,0,1,1,0,0,0,1,1,1,6,1,18,20,1,21,1,1,1,2,4,2,4,22,24,2,1,1,1,1,10,3,7,1,7,1,1,1,4,5,3,2,10,2,9,3,1,6,3,1,2,1,3,1,1,19,7,13,8,1,4,1,2,6,9,2,6,1,1,32,3,13,1,7,1,1,1,7,1,18,11,2,1,8,1,2,1,18,1,12,6,1,2,22,3,8,2,1,5,8,3,1,2,1,9,10,1,33
117,6,0,0,1,1,0,0,0,1,1,10,1,1,1,5,2,10,3,2,9,1,5,3,11,7,10,5,19,1,1,1,9,1,5,1,4,1,3,18,11,1,1,2,1,5,17,3,1,10,2,6,4,4,2,1,6,2,25,2,7,4,3,3,11,1,3,8,2,2,3,1,5,2,4,4,5,5,2,16,3,6,1,1,1,19,12,4,2,8,1,11,1,17,4,4,2,10,7,1,1,1,1,2,5,1,1,1,1,12
118,6,0,0,1,1,0,0,0,1,1,8,2,5,17,3,2,1,3,5,3,5,1,3,4,5,3,7,1,1,1,12,26,3,1,1,2,2,6,1,1,5,3,9,1,3,2,1,1,2,2,12,2,5,3,1,17,1,15,1,1,18,1,1,2,11,23,2,1,2,3,10,2,1,9,5,6,2,13,1,1,1,2,3,2,1,6,1,5,19,3,20,4,3,1,6,1,2,1,1,7,2,6,2,6,5,5,3,2,12
124,2,0,0,1,1,0,0,0,1,9,1,11,22,3,9,4,1,4,1,1,1,4,1,2,3,22,1,6,15,5,3,2,1,3,4,1,1,1,2,3,1,1,7,1,2,2,6,1,1,30,4,23,1,1,5,1,16,5,7,20,3,8,1,6,3,3,9,4,4,1,7,1,4,3,3,17,3,6,1,1,1,4,2,24,22,1,1,2,1,1,1,4,2,18,1,1,6,3,1,16,1,2,1,1,1,1,1,7,1
